Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Soil_Name
45,29,46,22.54835171,67.31733659,5.866635888,153,Onion,sandy clay loam
47,30,47,25.22999734,68.28471159,5.730132329,158,Onion,sandy loam
47,28,45,24.3620895,64.56970088,5.763095172,146,Onion,sandy clay loam
44,30,46,23.43329385,65.31285392,6.068748527,155,Onion,sandy loam
46,32,47,25.22147698,68.06142619,6.017345298,151,Onion,sandy loam
49,31,42,23.74973761,70.51241508,5.931088728,135,Onion,sandy loam
43,30,45,23.26872933,68.89917312,5.826395728,148,Onion,sandy loam
45,31,44,24.81072683,68.21823635,5.779677352,140,Onion,sandy loam
43,29,43,23.40899101,66.85287727,5.71891846,137,Onion,sandy clay loam
44,31,43,23.98583924,67.64889435,6.080746037,146,Onion,sandy loam
49,30,45,24.05053947,67.64872991,5.926706683,152,Onion,sandy loam
42,29,45,23.27468157,66.20169503,5.802835343,135,Onion,sandy clay loam
47,30,42,24.12060552,67.80910285,6.024522618,159,Onion,sandy loam
41,31,47,23.64959006,71.19595065,6.098393829,151,Onion,sandy loam
40,27,45,23.18015968,63.98572723,5.743085349,140,Onion,sandy loam
41,28,45,23.51509125,70.77145817,5.796520249,147,Onion,sandy clay loam
42,32,42,22.54334083,63.11431145,5.75847404,150,Onion,sandy loam
48,29,43,25.13441028,64.60138595,5.867617951,147,Onion,sandy clay loam
41,30,46,25.28762211,68.26661086,5.755852028,162,Onion,sandy loam
46,31,44,24.37441071,70.1133035,5.858777746,146,Onion,sandy loam
48,31,43,24.12527699,63.43533386,6.061986303,145,Onion,sandy loam
40,27,43,25.43590923,69.38735343,5.817751706,135,Onion,sandy loam
40,27,47,24.50737934,70.12205383,5.994832891,157,Onion,sandy loam
44,27,42,23.98840712,72.59274592,5.834647245,137,Onion,sandy clay loam
46,29,46,23.32365026,66.04017829,5.910640367,148,Onion,sandy clay loam
43,27,47,23.65180751,70.43600111,6.026696633,147,Onion,sandy clay loam
40,28,46,24.12319669,63.99703095,5.975285246,135,Onion,sandy loam
41,27,44,23.97442971,70.67796883,5.705945308,145,Onion,sandy clay loam
49,27,42,24.14809564,71.57777262,6.059856363,152,Onion,sandy clay loam
45,27,43,22.87965809,71.43459519,6.014451967,148,Onion,sandy clay loam
47,27,45,24.41330269,71.33691943,5.807968577,145,Onion,sandy clay loam
49,31,47,22.8909542,69.12273695,5.80786844,156,Onion,sandy loam
40,29,45,22.69136847,63.69125079,5.920454979,162,Onion,sandy loam
46,28,46,25.05401538,71.84573413,5.765355149,163,Onion,sandy clay loam
48,27,46,25.25433812,70.76154475,5.700609221,155,Onion,sandy clay loam
47,28,42,23.08878723,72.70800175,6.006564108,164,Onion,sandy clay loam
42,28,47,22.69106958,67.18825709,5.782781655,146,Onion,sandy clay loam
46,29,43,25.1497947,65.90233779,5.748879352,143,Onion,sandy clay loam
43,30,45,24.15828983,65.63864482,5.805193647,149,Onion,sandy loam
45,32,43,23.3604435,68.48924722,5.960131994,152,Onion,sandy loam
45,32,47,24.13375825,63.96907408,6.082104909,152,Onion,sandy loam
41,28,42,23.67113717,69.90140349,5.84184015,158,Onion,sandy clay loam
46,27,44,25.28446468,71.17047993,5.733432235,162,Onion,sandy clay loam
43,27,42,25.07598991,65.24028906,5.903983018,162,Onion,sandy clay loam
45,32,44,22.81802626,63.45474006,5.732126155,156,Onion,sandy loam
47,29,45,25.17806885,63.1946731,5.958104552,151,Onion,sandy clay loam
42,29,45,24.17172703,71.42478901,5.871885444,147,Onion,sandy clay loam
48,32,42,23.42538016,63.35645285,5.781694691,154,Onion,sandy loam
49,30,42,23.72376767,66.85070575,6.004344626,145,Onion,sandy loam
49,31,45,23.31434673,68.80584126,5.921511134,158,Onion,sandy loam
43,30,43,25.21110065,71.5163633,5.787942299,164,Onion,sandy loam
41,30,46,23.75551705,65.94097747,5.857062845,161,Onion,sandy loam
48,28,45,25.10869531,64.76226642,5.827108636,153,Onion,sandy clay loam
41,28,45,25.17015611,69.48226199,6.054908068,135,Onion,sandy clay loam
45,32,46,23.88722223,69.32437962,5.856257964,155,Onion,sandy loam
45,29,47,23.75342244,72.18682446,5.815859404,159,Onion,sandy clay loam
44,32,47,22.85416726,63.03336457,6.062587852,156,Onion,sandy loam
42,30,42,25.31380605,71.0490535,5.848081553,143,Onion,sandy loam
44,29,46,24.77053343,72.63262287,5.757420668,144,Onion,sandy clay loam
45,29,46,24.30814431,63.72122249,5.844789249,151,Onion,sandy clay loam
44,30,42,22.97391339,67.87070979,5.79177389,137,Onion,sandy loam
42,31,46,23.8659146,70.4237324,5.795731322,157,Onion,sandy loam
41,30,43,24.67824872,71.05968135,5.710912878,150,Onion,sandy loam
40,31,44,24.16688551,72.90844106,6.013356601,135,Onion,sandy loam
43,31,45,24.42712152,69.98654897,5.897197018,152,Onion,sandy loam
46,31,43,23.19785411,63.77786797,6.009485629,161,Onion,sandy loam
49,31,43,25.23314493,63.03425056,6.021313397,135,Onion,sandy loam
41,28,46,24.92178546,72.79070417,5.882777724,164,Onion,sandy clay loam
46,32,42,23.80209877,63.60862773,5.762830563,160,Onion,sandy loam
41,29,47,23.0744811,65.82284336,5.760639817,142,Onion,sandy clay loam
40,29,44,23.43195779,66.88397846,5.816963204,141,Onion,sandy loam
45,27,44,23.72462132,72.18338626,5.736933507,149,Onion,sandy clay loam
44,31,42,24.83910678,70.15634125,5.994720021,144,Onion,sandy loam
40,28,45,24.63682497,67.71944972,5.824108157,147,Onion,sandy loam
49,32,42,23.94267708,69.99457993,5.848248809,161,Onion,sandy loam
44,32,43,25.44674226,63.90923812,5.901654493,141,Onion,sandy loam
49,28,44,24.677356,66.59500616,5.838357715,162,Onion,sandy clay loam
44,32,47,24.22929845,69.86733484,5.744795504,145,Onion,sandy loam
49,32,44,23.79971893,66.22949068,5.927662049,154,Onion,sandy loam
48,27,45,24.80831327,70.61155939,5.930919249,146,Onion,sandy clay loam
49,32,46,25.24689265,68.00632586,5.904915027,135,Onion,sandy loam
49,29,45,23.4404837,69.06773475,5.780937716,138,Onion,sandy clay loam
46,29,42,23.70765697,71.16049175,5.908646061,141,Onion,sandy clay loam
47,16,30,26.36862968,60.93833818,5.831397702,171,Groundnuts,sandy loam
51,15,32,26.5415012,53.37255353,5.696846348,154,Groundnuts,sandy loam
45,15,35,26.77576715,54.51200381,5.824083802,163,Groundnuts,sandy loam
50,16,32,24.88922084,62.63993366,5.715530829,177,Groundnuts,sandy loam
54,18,35,25.69467659,62.45088982,5.829673801,168,Groundnuts,sandy loam
47,18,35,26.26082465,60.66700943,5.916908287,152,Groundnuts,sandy loam
47,19,33,26.2922335,61.9297933,5.819942485,159,Groundnuts,sandy loam
45,20,30,24.93607034,60.0825067,5.754102058,150,Groundnuts,sandy loam
54,18,31,25.73381636,57.94641102,5.731774903,177,Groundnuts,sandy loam
45,16,34,24.80700979,61.21570239,5.86675009,174,Groundnuts,sandy loam
54,19,35,24.86679561,60.26807347,5.629314129,164,Groundnuts,sandy loam
48,15,35,24.72498623,55.06141443,5.719090351,159,Groundnuts,sandy loam
50,17,31,25.01008876,62.57439227,5.827013432,158,Groundnuts,sandy loam
52,18,34,24.8994738,57.37586272,5.644993458,151,Groundnuts,sandy loam
50,19,32,25.68426633,54.24469759,5.692460962,177,Groundnuts,sandy loam
52,16,34,26.93632988,53.83021493,5.793168393,151,Groundnuts,sandy loam
50,15,31,24.75310551,55.19155504,5.882074357,160,Groundnuts,sandy loam
51,15,35,24.93342385,62.609008,5.989239259,161,Groundnuts,sandy loam
54,19,32,26.18291998,53.80373254,5.910749854,177,Groundnuts,sandy loam
53,19,35,25.41572627,59.6678905,5.773841259,167,Groundnuts,sandy loam
50,16,33,26.766684,54.50199959,5.777494154,178,Groundnuts,sandy loam
46,19,33,26.23383028,57.15928615,5.869501369,176,Groundnuts,sandy loam
48,15,35,24.60823324,53.50355557,5.987663745,159,Groundnuts,sandy loam
53,17,32,25.05701269,58.51485338,5.835237544,163,Groundnuts,sandy loam
45,16,34,27.10339257,62.88693315,5.753554157,157,Groundnuts,sandy loam
49,19,33,24.53472463,54.82670394,5.671082672,153,Groundnuts,sandy loam
50,19,34,26.02939893,60.77621536,5.891183073,152,Groundnuts,sandy loam
45,20,35,26.67013068,53.04633999,5.866574762,151,Groundnuts,sandy loam
50,15,30,25.50140796,53.14739214,5.602907296,152,Groundnuts,sandy loam
48,19,34,26.34387868,56.05937275,5.676724493,169,Groundnuts,sandy loam
49,16,35,26.85777273,61.55926235,5.712828689,166,Groundnuts,sandy loam
48,18,35,25.14496624,55.58095556,5.78220973,156,Groundnuts,sandy loam
52,19,35,25.10301329,60.96441301,5.75141194,158,Groundnuts,sandy loam
50,19,34,25.11047129,53.67784381,5.958710563,165,Groundnuts,sandy loam
53,19,33,26.58940142,54.95775851,5.837698599,163,Groundnuts,sandy loam
45,19,33,25.16363516,59.35045373,5.659227386,151,Groundnuts,sandy loam
48,15,34,26.40599,59.65595783,5.609557487,156,Groundnuts,sandy loam
50,20,30,25.24656548,60.6699986,5.864147185,160,Groundnuts,sandy loam
47,17,32,26.73720758,59.44071729,5.966191978,153,Groundnuts,sandy loam
48,20,32,26.22979201,59.50318878,5.67664117,178,Groundnuts,sandy loam
48,20,35,26.53725939,57.14343958,5.702323484,176,Groundnuts,sandy loam
45,19,35,26.1466014,54.22482743,5.664005228,167,Groundnuts,sandy loam
54,15,35,26.23627598,54.09121776,5.749831691,162,Groundnuts,sandy loam
46,15,32,26.17184488,55.08086761,5.634262029,169,Groundnuts,sandy loam
53,19,31,24.87146608,59.78197251,5.814538425,174,Groundnuts,sandy loam
45,15,33,26.95003667,54.03926661,5.707727188,153,Groundnuts,sandy loam
46,20,34,24.76586041,55.38750098,5.731249347,161,Groundnuts,sandy loam
52,20,30,26.75163501,54.90573563,5.629289162,171,Groundnuts,sandy loam
53,18,30,26.6659618,57.6809805,5.902218129,156,Groundnuts,sandy loam
48,19,32,26.13158427,57.29937483,5.91473225,163,Groundnuts,sandy loam
46,19,32,25.89078757,60.26930255,5.653433295,167,Groundnuts,sandy loam
46,15,31,26.01086519,54.1373257,5.622700768,172,Groundnuts,sandy loam
51,15,30,26.65735374,61.12547447,5.970704963,169,Groundnuts,sandy loam
50,17,35,26.53239286,56.63585653,5.936591748,156,Groundnuts,sandy loam
47,15,34,25.90140817,61.32047078,5.973344201,170,Groundnuts,sandy loam
52,17,35,24.77180162,59.46669837,5.988724385,159,Groundnuts,sandy loam
47,16,35,26.33977492,54.81452719,5.685333607,164,Groundnuts,sandy loam
46,16,30,25.32781264,60.88941755,5.687529114,177,Groundnuts,sandy loam
47,20,32,25.22969496,58.59182553,5.887772393,162,Groundnuts,sandy loam
52,16,32,26.08688491,54.41344194,5.904474234,170,Groundnuts,sandy loam
52,16,31,25.56099368,61.64653681,5.82919777,162,Groundnuts,sandy loam
49,20,35,27.09087392,54.05401578,5.866701906,154,Groundnuts,sandy loam
51,18,31,27.06303564,59.44771157,5.973628931,150,Groundnuts,sandy loam
52,20,33,26.10691519,58.41085,5.628586977,157,Groundnuts,sandy loam
53,15,34,25.7190777,54.27129867,5.852907722,174,Groundnuts,sandy loam
53,16,32,26.31202877,62.93448856,5.813037956,165,Groundnuts,sandy loam
49,20,31,24.55318901,61.87922242,5.745837285,167,Groundnuts,sandy loam
52,19,30,26.7510568,57.04978986,5.956951693,160,Groundnuts,sandy loam
51,18,33,24.87764237,55.80648994,5.652560396,176,Groundnuts,sandy loam
45,19,31,26.38153754,54.92004412,5.702304075,163,Groundnuts,sandy loam
46,18,34,27.29259764,57.06028385,5.658846985,178,Groundnuts,sandy loam
49,15,32,24.71299816,60.02696529,5.772717473,154,Groundnuts,sandy loam
54,17,31,26.64379564,58.37574609,5.737598513,179,Groundnuts,sandy loam
52,16,30,25.20099514,60.39096134,5.727801398,159,Groundnuts,sandy loam
48,16,34,26.42897719,58.32914539,5.845391741,153,Groundnuts,sandy loam
53,16,35,27.24547375,55.82718271,5.671295353,161,Groundnuts,sandy loam
52,15,32,26.89437624,60.97076692,5.967516295,155,Groundnuts,sandy loam
51,18,34,25.40475723,53.01772234,5.799692249,165,Groundnuts,sandy loam
54,15,32,27.30414822,60.29510725,5.812826339,160,Groundnuts,sandy loam
50,16,30,26.58502694,59.1833865,5.753877663,164,Groundnuts,sandy loam
50,16,35,24.55006134,58.3755869,5.752854533,162,Groundnuts,sandy loam
48,19,30,26.76695562,56.56771519,5.950596715,154,Groundnuts,sandy loam
48,16,31,25.10062272,60.6823546,5.769075986,176,Groundnuts,sandy loam
45,17,32,27.19261161,60.82521423,5.755419784,164,Groundnuts,sandy loam
50,18,33,24.74612275,58.45021598,5.921865523,176,Groundnuts,sandy loam
51,20,30,26.43544725,56.60802866,5.646485593,162,Groundnuts,sandy loam
47,19,32,25.36359656,55.28950946,5.794984148,161,Groundnuts,sandy loam
53,15,32,24.59075516,62.31735077,5.870354845,160,Groundnuts,sandy loam
52,19,31,24.93010749,56.12366538,5.753990689,158,Groundnuts,sandy loam
45,20,35,25.13113473,59.26530564,5.779530944,164,Groundnuts,sandy loam
47,18,35,27.00637286,53.10749275,5.687925606,151,Groundnuts,sandy loam
51,16,35,26.67387767,55.45084766,5.670420037,165,Groundnuts,sandy loam
54,17,32,24.65733272,60.32854152,5.688697713,166,Groundnuts,sandy loam
50,16,35,25.13696974,61.49584103,5.908896328,152,Groundnuts,sandy loam
52,18,34,27.16843783,59.38447991,5.634112413,160,Groundnuts,sandy loam
53,18,33,26.9178739,56.80437394,5.91477305,174,Groundnuts,sandy loam
47,18,33,25.47147934,59.20695568,5.601345206,169,Groundnuts,sandy loam
53,18,33,26.70633194,56.24124954,5.916888493,168,Groundnuts,sandy loam
45,20,34,24.56773219,59.2419548,5.693834418,163,Groundnuts,sandy loam
51,18,32,26.36627537,61.14689052,5.729030925,163,Groundnuts,sandy loam
36,15,22,32.17773365,73.63041278,6.596212493,198,Green Chilli,Unknown
38,16,27,33.47382974,75.62001874,6.401880363,176,Green Chilli,Unknown
33,12,24,30.93385416,71.79501565,6.495841224,195,Green Chilli,Unknown
35,17,25,33.41611819,71.52505895,6.566449463,180,Green Chilli,Unknown
39,12,23,30.68877103,71.73237647,6.635581373,197,Green Chilli,Unknown
37,14,23,31.77723459,79.84413256,6.486652199,192,Green Chilli,Unknown
30,12,26,33.25437015,72.13832467,6.571800921,191,Green Chilli,Unknown
32,16,27,30.5792316,72.79138599,6.636042527,183,Green Chilli,Unknown
38,12,24,32.7086769,75.5116376,6.396716776,204,Green Chilli,Unknown
36,17,22,31.27135979,73.84309448,6.427257281,178,Green Chilli,Unknown
31,13,25,33.27626633,70.87486098,6.339873601,178,Green Chilli,Unknown
32,13,27,30.52914103,72.72181266,6.327406454,191,Green Chilli,Unknown
30,15,26,31.10438117,71.80809091,6.54367895,193,Green Chilli,Unknown
35,15,24,33.13567218,78.32542849,6.377481436,187,Green Chilli,Unknown
37,15,27,31.18654474,79.58225077,6.321391363,195,Green Chilli,Unknown
37,16,22,31.26346572,77.98617108,6.552503251,184,Green Chilli,Unknown
39,16,22,31.24544543,75.86065157,6.674488849,189,Green Chilli,Unknown
35,14,22,31.60559634,70.89369078,6.369030196,180,Green Chilli,Unknown
36,14,24,32.10805953,75.16529784,6.527478902,202,Green Chilli,Unknown
37,14,24,31.77069488,77.63016889,6.468920121,184,Green Chilli,Unknown
31,14,26,33.41988569,78.80476599,6.463403231,202,Green Chilli,Unknown
34,16,26,33.05006665,70.12885917,6.356694204,194,Green Chilli,Unknown
37,16,22,32.468988,72.12685542,6.573271404,195,Green Chilli,Unknown
31,12,24,31.95591001,70.96763049,6.502454921,175,Green Chilli,Unknown
38,14,26,32.85617341,77.9462141,6.437993342,175,Green Chilli,Unknown
34,15,26,33.49375127,73.05649992,6.551384926,179,Green Chilli,Unknown
32,14,22,31.08329849,78.49752686,6.325038473,203,Green Chilli,Unknown
38,14,22,32.91891681,75.12709406,6.487630418,200,Green Chilli,Unknown
39,17,25,32.41716921,71.3535134,6.384219208,179,Green Chilli,Unknown
35,12,23,32.49401636,77.00413013,6.492670311,204,Green Chilli,Unknown
36,13,22,30.69369598,75.31726362,6.327668082,178,Green Chilli,Unknown
33,17,26,31.94242559,76.39363734,6.585506379,194,Green Chilli,Unknown
38,17,23,30.82787901,77.4889257,6.368735675,198,Green Chilli,Unknown
33,17,26,31.10009231,71.4863456,6.48344151,179,Green Chilli,Unknown
34,14,25,30.53913056,72.15480006,6.668075558,175,Green Chilli,Unknown
33,15,25,32.79594278,71.04203365,6.40513299,179,Green Chilli,Unknown
34,12,23,32.88042115,72.32487959,6.567255835,191,Green Chilli,Unknown
33,16,22,32.68768745,70.44220727,6.589448117,179,Green Chilli,Unknown
31,15,27,32.64018083,72.58665732,6.482478035,187,Green Chilli,Unknown
30,17,23,32.03215583,74.21467953,6.614443759,202,Green Chilli,Unknown
39,13,25,31.09573257,76.34337263,6.365203202,184,Green Chilli,Unknown
35,14,26,33.45480055,72.40406428,6.418716395,187,Green Chilli,Unknown
38,16,23,31.34627907,73.49438593,6.54211689,178,Green Chilli,Unknown
35,16,23,32.77376459,76.23360959,6.497245709,203,Green Chilli,Unknown
36,14,25,32.31399356,77.52641478,6.33643857,189,Green Chilli,Unknown
37,14,25,31.2398791,77.68799653,6.607240297,190,Green Chilli,Unknown
37,17,27,32.56502617,79.7708095,6.496479966,202,Green Chilli,Unknown
36,17,24,32.0550605,70.00221737,6.300467873,204,Green Chilli,Unknown
37,16,27,32.59583186,72.87129927,6.332455847,175,Green Chilli,Unknown
37,13,26,33.17401646,71.6481251,6.470830717,187,Green Chilli,Unknown
39,15,22,33.09285568,78.92638177,6.467982983,185,Green Chilli,Unknown
39,12,24,30.56364874,77.21449114,6.472858189,194,Green Chilli,Unknown
37,12,22,32.48362089,75.6261881,6.598344422,198,Green Chilli,Unknown
30,15,25,30.52702309,74.05646381,6.427796466,188,Green Chilli,Unknown
37,14,24,32.37003579,73.87705489,6.388027092,184,Green Chilli,Unknown
33,13,23,30.64424028,71.13773203,6.333158766,183,Green Chilli,Unknown
32,13,27,31.55634743,77.65155715,6.487111271,177,Green Chilli,Unknown
37,16,23,32.81946149,79.03488382,6.450387146,178,Green Chilli,Unknown
38,14,27,31.06060355,71.5009748,6.679303787,176,Green Chilli,Unknown
32,14,23,31.88687575,70.93194227,6.30121233,203,Green Chilli,Unknown
39,17,26,30.92711255,78.46483332,6.311181058,175,Green Chilli,Unknown
39,17,22,30.92981406,78.38195398,6.658181552,192,Green Chilli,Unknown
31,16,27,33.16136684,70.60277469,6.68910964,184,Green Chilli,Unknown
33,14,25,31.63279851,72.33053396,6.389903431,180,Green Chilli,Unknown
38,13,27,30.55974414,72.86490757,6.685617518,181,Green Chilli,Unknown
30,12,26,31.69205846,77.33906336,6.530681006,178,Green Chilli,Unknown
37,13,22,32.83930354,75.77372836,6.550268505,194,Green Chilli,Unknown
33,17,27,31.47908192,74.62028106,6.433909879,177,Green Chilli,Unknown
38,16,23,31.98983548,70.89792228,6.593296854,204,Green Chilli,Unknown
37,15,25,30.64190681,77.87783864,6.334608518,189,Green Chilli,Unknown
31,14,26,32.40713585,74.29669611,6.518348807,182,Green Chilli,Unknown
30,15,22,32.05862131,71.4900802,6.519688328,182,Green Chilli,Unknown
35,17,26,33.11075051,71.3153204,6.342177361,196,Green Chilli,Unknown
34,15,23,31.92988715,76.88879481,6.324156557,204,Green Chilli,Unknown
39,17,25,31.68634934,72.53504919,6.320728404,201,Green Chilli,Unknown
32,16,22,33.2286237,72.1180148,6.477866549,203,Green Chilli,Unknown
39,12,27,33.39238755,71.53853558,6.52050065,181,Green Chilli,Unknown
31,17,24,32.8016902,79.00943061,6.353397532,194,Green Chilli,Unknown
37,16,25,31.22730426,77.32454314,6.538722987,202,Green Chilli,Unknown
36,13,26,31.79403036,77.94697232,6.479464766,176,Green Chilli,Unknown
37,12,25,31.45620234,79.44218231,6.365103755,192,Green Chilli,Unknown
31,17,25,32.52777896,76.66571585,6.583977605,193,Green Chilli,Unknown
37,14,24,31.5294677,75.43358754,6.410713507,185,Green Chilli,Unknown
32,12,23,32.42040251,78.91251347,6.458768854,200,Green Chilli,Unknown
37,15,25,31.77668763,79.20953671,6.504014539,181,Green Chilli,Unknown
35,17,25,30.98425464,77.16843416,6.582557794,180,Green Chilli,Unknown
36,17,24,32.78763608,73.06658418,6.406912505,180,Green Chilli,Unknown
33,14,23,30.91933061,74.97268159,6.54619801,186,Green Chilli,Unknown
35,14,27,31.1618081,77.00700766,6.646093311,203,Green Chilli,Unknown
30,16,27,31.94143261,72.55899578,6.56796826,179,Green Chilli,Unknown
30,12,27,32.29203445,74.21799893,6.572034769,189,Green Chilli,Unknown
32,14,22,33.16067245,75.84883824,6.370352375,187,Green Chilli,Unknown
32,14,23,30.95527488,73.37746936,6.540585452,177,Green Chilli,Unknown
30,17,25,30.75795827,72.85243709,6.607861575,176,Green Chilli,Unknown
37,14,23,33.33031303,73.50844313,6.678633386,181,Green Chilli,Unknown
38,15,26,31.90761001,76.82877713,6.396306975,187,Green Chilli,Unknown
33,14,25,33.18240636,79.49110199,6.499151883,180,Green Chilli,Unknown
39,17,26,32.48674816,73.72599936,6.53687907,189,Green Chilli,Unknown
31,12,23,32.14666902,75.51392687,6.335477469,189,Green Chilli,Unknown
38,15,24,32.67177245,76.249629,6.313840526,187,Green Chilli,Unknown
58,28,37,22.64269959,74.79757565,5.887977816,133,Sweetcorn,sandy loam
57,25,41,20.88512751,75.87504054,6.085722126,139,Sweetcorn,sandy clay loam
57,25,37,23.32570467,76.19576696,6.118882501,146,Sweetcorn,sandy loam
55,28,40,23.48792955,73.0220574,5.813873306,132,Sweetcorn,sandy loam
61,27,41,23.04099675,69.01078334,6.164739759,149,Sweetcorn,sandy clay loam
60,28,41,20.88284845,71.32755544,5.959079971,145,Sweetcorn,sandy clay loam
60,28,39,22.43387764,67.46006855,6.031257399,146,Sweetcorn,sandy loam
57,28,38,23.40804976,76.48310485,5.911449863,140,Sweetcorn,sandy loam
62,28,40,23.40691401,76.85783739,5.978246407,144,Sweetcorn,sandy loam
57,28,42,22.86848643,75.35905983,6.163375532,154,Sweetcorn,sandy clay loam
61,30,39,21.74791315,76.2661449,6.093671337,146,Sweetcorn,sandy loam
58,29,41,22.72315245,69.99805637,5.907367806,132,Sweetcorn,sandy clay loam
64,25,41,22.26447772,75.79383284,6.195772128,135,Sweetcorn,sandy clay loam
59,30,38,21.77367182,71.96461917,6.079641263,138,Sweetcorn,sandy loam
57,26,40,23.49692022,76.65629631,5.812442925,134,Sweetcorn,sandy loam
59,26,37,22.33049701,70.8979766,5.901886264,151,Sweetcorn,sandy loam
57,28,41,21.58786223,74.83614864,6.088921045,150,Sweetcorn,sandy clay loam
57,29,41,22.81319464,72.10305373,6.029282448,145,Sweetcorn,sandy clay loam
56,26,42,22.52507847,72.55276961,6.002058148,149,Sweetcorn,sandy clay loam
56,26,39,21.53036821,74.41540703,5.934772316,136,Sweetcorn,sandy loam
59,26,37,20.65654263,75.20782339,6.119921123,158,Sweetcorn,sandy loam
60,26,39,22.5664662,75.73526578,6.140451489,139,Sweetcorn,sandy loam
63,29,42,21.10368743,71.81370324,6.121901545,137,Sweetcorn,sandy clay loam
55,26,37,21.09949241,71.72240468,5.809555254,159,Sweetcorn,sandy loam
55,29,39,21.25809333,70.55118579,6.176293481,147,Sweetcorn,sandy loam
61,26,38,21.93136327,71.51434823,5.910895741,139,Sweetcorn,sandy loam
61,26,38,22.96079915,69.65907536,5.975162072,154,Sweetcorn,sandy loam
62,30,39,20.80254827,69.34259394,6.039795763,142,Sweetcorn,sandy loam
56,25,40,20.53012097,69.83700556,5.842068012,152,Sweetcorn,sandy loam
58,29,38,21.41782565,69.47290642,6.173243838,134,Sweetcorn,sandy loam
64,27,38,20.97177936,74.18714051,6.165863441,133,Sweetcorn,sandy loam
55,28,42,23.10603775,69.73806319,6.016143285,143,Sweetcorn,sandy clay loam
62,30,37,20.50181214,69.52575528,5.874295512,139,Sweetcorn,sandy loam
56,29,38,22.59785206,76.53474846,6.14385342,146,Sweetcorn,sandy loam
61,30,38,20.9336053,73.19914046,5.936075168,140,Sweetcorn,sandy loam
59,27,41,20.85232621,76.6012198,5.859585422,140,Sweetcorn,sandy clay loam
59,29,38,21.9202091,71.17872792,6.123269258,151,Sweetcorn,sandy loam
63,30,37,20.94042833,75.55764254,5.882959693,134,Sweetcorn,sandy loam
55,25,42,20.52406416,69.51790019,6.074378111,141,Sweetcorn,sandy clay loam
56,26,42,22.09293496,67.59395625,5.974185854,138,Sweetcorn,sandy clay loam
62,25,41,20.72409661,75.29071591,6.079641134,131,Sweetcorn,sandy clay loam
64,30,37,22.94213324,72.4958599,5.923653357,158,Sweetcorn,sandy loam
56,27,38,23.48165652,70.28971475,5.91308884,157,Sweetcorn,sandy loam
58,29,39,22.03528131,73.89833306,6.06135646,153,Sweetcorn,sandy loam
55,30,37,22.9495226,73.40677023,5.969176572,134,Sweetcorn,sandy loam
61,26,41,23.05191618,76.66817635,5.818410834,159,Sweetcorn,sandy clay loam
59,26,39,21.64988414,71.93485499,5.87863674,133,Sweetcorn,sandy loam
61,30,41,22.13894039,69.51506115,5.963916208,159,Sweetcorn,sandy loam
56,28,40,21.12853672,73.76954247,5.852812205,134,Sweetcorn,sandy loam
61,27,40,20.7806484,68.77281716,5.9895883,130,Sweetcorn,sandy loam
60,28,40,20.73181691,75.39616856,5.905520096,132,Sweetcorn,sandy loam
56,27,39,21.16635048,71.60421628,5.832259798,144,Sweetcorn,sandy loam
59,27,41,22.31081515,76.25477919,5.918118089,158,Sweetcorn,sandy clay loam
64,30,42,22.95245359,67.94375075,5.8969866,147,Sweetcorn,sandy loam
58,29,39,20.76461901,69.83002484,5.813655944,135,Sweetcorn,sandy loam
61,28,38,21.75396895,68.76511408,5.987246064,131,Sweetcorn,sandy loam
57,28,37,22.02387028,70.46350696,6.048633836,133,Sweetcorn,sandy loam
57,25,40,22.60083423,74.60563925,5.939918612,135,Sweetcorn,sandy loam
64,28,42,22.47596583,73.77629047,6.093482524,151,Sweetcorn,sandy clay loam
56,26,40,22.75125969,73.72825684,6.083170915,139,Sweetcorn,sandy loam
56,26,39,21.48856025,75.50950325,6.145727379,158,Sweetcorn,sandy loam
59,29,38,23.16292319,75.1401791,6.075597906,153,Sweetcorn,sandy loam
56,30,38,22.9501532,76.98942077,5.99808516,159,Sweetcorn,sandy loam
59,30,42,21.59689303,68.07362482,6.142087339,144,Sweetcorn,sandy loam
64,25,37,22.80972316,69.82283748,6.005959601,158,Sweetcorn,sandy loam
59,29,41,23.25758036,75.35397637,6.061284803,157,Sweetcorn,sandy clay loam
57,25,41,21.16786294,75.57990623,6.124480726,137,Sweetcorn,sandy clay loam
59,25,37,21.99771601,76.32146702,6.013322609,150,Sweetcorn,sandy loam
63,26,40,21.23671749,72.33130572,5.937867177,130,Sweetcorn,sandy loam
55,28,41,22.80314446,70.22254894,5.950463631,157,Sweetcorn,sandy clay loam
57,25,39,22.78945566,73.73142087,5.822774358,139,Sweetcorn,sandy loam
63,25,38,22.13695449,75.20581227,5.890520185,131,Sweetcorn,sandy loam
59,25,41,22.09188236,72.62990508,6.074178948,135,Sweetcorn,sandy clay loam
61,26,39,20.8304619,71.72938802,5.835493407,133,Sweetcorn,sandy loam
60,30,42,22.99051783,71.06411001,5.83339943,149,Sweetcorn,sandy loam
55,27,42,20.59710373,68.00874268,5.924392406,152,Sweetcorn,sandy clay loam
58,28,40,21.11568699,70.02951018,5.86666064,155,Sweetcorn,sandy loam
60,28,42,20.71769485,74.18426913,6.093457019,156,Sweetcorn,sandy clay loam
